"Period","x","y","Bearing","Distance_km"
"2020-2025",-86.0519117697835,39.5476566468989,155.250926980049,26.0108062724791
"2020-2025",-86.0602661019258,39.5473871523136,157.092383166234,25.8089195740073
"2020-2025",-86.0529897481244,39.5473871523136,155.508842494656,26.0083691094219
"2020-2025",-86.0527202535392,39.5473871523136,155.450934195347,26.016013178355
"2020-2025",-86.052450758954,39.5473871523136,155.393079312728,26.0236754539777
"2020-2025",-86.0521812643687,39.5473871523136,155.33527789073,26.031355920213
"2020-2025",-86.0519117697835,39.5473871523136,155.277529972781,26.0390545609635
"2020-2025",-86.0529897481244,39.5471176577284,155.535207533643,26.0366544122355
"2020-2025",-86.0527202535392,39.5471176577284,155.477345561492,26.0442902090556
"2020-2025",-86.052450758954,39.5471176577284,155.419536855658,26.0519441977405
"2020-2025",-86.0521812643687,39.5471176577284,155.36178146015,26.0596163622613
"2020-2025",-86.0519117697835,39.5471176577284,155.30407941847,26.0673066865682
"2020-2025",-86.0529897481244,39.5468481631431,155.56151935076,26.0649434722377
"2020-2025",-86.0527202535392,39.5468481631431,155.503703661237,26.0725710137913
"2020-2025",-86.052450758954,39.5468481631431,155.445941088175,26.0802167323995
"2020-2025",-86.0521812643687,39.5468481631431,155.388231675656,26.0878806120805
"2020-2025",-86.0519117697835,39.5468481631431,155.330575467259,26.0955626368332
"2020-2025",-86.0529897481244,39.5465786685579,155.587778095935,26.0932362772066
"2020-2025",-86.0527202535392,39.5465786685579,155.530008644438,26.1008555802929
"2020-2025",-86.052450758954,39.5465786685579,155.47229216006,26.1084930456373
"2020-2025",-86.0521812643687,39.5465786685579,155.414628686955,26.1161486573066
"2020-2025",-86.0519117697835,39.5465786685579,155.357018268776,26.1238223993462
"2020-2025",-86.0529897481244,39.5463091739727,155.613983918582,26.121532814976
"2020-2025",-86.0527202535392,39.5463091739727,155.556260660438,26.1291438963458
"2020-2025",-86.052450758954,39.5463091739727,155.498590220583,26.1367731251925
"2020-2025",-86.0521812643687,39.5463091739727,155.440972643243,26.1444204856298
"2020-2025",-86.0519117697835,39.5463091739727,155.383407972143,26.1520859617504
"2020-2025",-86.0497558131016,39.5463091739727,154.924800307877,26.2140600203938
"2020-2025",-86.0494863185164,39.5463091739727,154.867713677156,26.2218878188026
"2020-2025",-86.0529897481244,39.5460396793874,155.640136967599,26.1498330734255
"2020-2025",-86.0527202535392,39.5460396793874,155.582459858067,26.1574359497832
"2020-2025",-86.052450758954,39.5460396793874,155.524835418504,26.1650569588502
"2020-2025",-86.0521812643687,39.5460396793874,155.467263693205,26.1726960847882
"2020-2025",-86.0519117697835,39.5460396793874,155.409744725968,26.1803533117376
"2020-2025",-86.0497558131016,39.5460396793874,154.951497367431,26.2422608544513
"2020-2025",-86.0494863185164,39.5460396793874,154.894455110513,26.2500802737574
"2020-2025",-86.0632305423634,39.5457701848022,157.894644033126,25.9031182805698
"2020-2025",-86.0629610477781,39.5457701848022,157.835055168171,25.91001298677
"2020-2025",-86.0626915531929,39.5457701848022,157.775516754022,25.9169263955078
"2020-2025",-86.0624220586077,39.5457701848022,157.716028855055,25.9238584918197
"2020-2025",-86.0621525640224,39.5457701848022,157.656591535094,25.9308092607197
"2020-2025",-86.0618830694372,39.5457701848022,157.597204857426,25.9377786871955
"2020-2025",-86.0529897481244,39.5457701848022,155.666237391376,26.1781370404912
"2020-2025",-86.0527202535392,39.5457701848022,155.608606385647,26.1857317284932
"2020-2025",-86.052450758954,39.5457701848022,155.551027902074,26.1933445344523
"2020-2025",-86.0521812643687,39.5457701848022,155.493501985021,26.2009754425767
"2020-2025",-86.0519117697835,39.5457701848022,155.436028678358,26.2086244370537
"2020-2025",-86.0500253076868,39.5457701848022,155.035192201864,26.2626724841086
"2020-2025",-86.0497558131016,39.5457701848022,154.97814129729,26.2704655979262
"2020-2025",-86.0494863185164,39.5457701848022,154.92114337538,26.2782766549487
"2020-2025",-86.0632305423634,39.545500690217,157.918832119795,25.9317250884823
"2020-2025",-86.0629610477781,39.545500690217,157.859294941681,25.9386122175334
"2020-2025",-86.0626915531929,39.545500690217,157.799808066007,25.9455180326169
"2020-2025",-86.0624220586077,39.545500690217,157.740371557137,25.9524425188152
"2020-2025",-86.0621525640224,39.545500690217,157.680985478884,25.9593856611881
"2020-2025",-86.0618830694372,39.545500690217,157.621649894528,25.9663474447702
"2020-2025",-86.0610745856815,39.545500690217,157.443946729512,25.9873444927518
"2020-2025",-86.0608050910963,39.545500690217,157.384813742715,25.9943806910338
"2020-2025",-86.060535596511,39.545500690217,157.32573155811,26.0014354553378
"2020-2025",-86.0529897481244,39.545500690217,155.692285337791,26.206444704153
"2020-2025",-86.0527202535392,39.545500690217,155.634700390989,26.2140312204093
"2020-2025",-86.052450758954,39.545500690217,155.577167819035,26.2216358398848
"2020-2025",-86.0521812643687,39.545500690217,155.519687666364,26.2292585468343
"2020-2025",-86.0519117697835,39.545500690217,155.462259976913,26.2368993254924
"2020-2025",-86.0500253076868,39.545500690217,155.061738706396,26.2908894557063
"2020-2025",-86.0497558131016,39.545500690217,155.004732244406,26.298674238236
"2020-2025",-86.0494863185164,39.545500690217,154.94777861862,26.3064769497485
"2020-2025",-86.0360115892546,39.545500690217,152.168195628469,26.7191150790356
"2020-2025",-86.0357420946693,39.545500690217,152.113977862728,26.727810666609
"2020-2025",-86.0635000369486,39.5452311956317,158.002505614742,25.9534740807613
"2020-2025",-86.0632305423634,39.5452311956317,157.942969968838,25.9603349641486
"2020-2025",-86.0629610477781,39.5452311956317,157.883484412662,25.9672145319302
"2020-2025",-86.0626915531929,39.5452311956317,157.824049011101,25.9741127692599
"2020-2025",-86.0624220586077,39.5452311956317,157.764663828509,25.981029661267
"2020-2025",-86.0621525640224,39.5452311956317,157.705328928687,25.9879651930559
"2020-2025",-86.0618830694372,39.5452311956317,157.646044374906,25.994919349708
"2020-2025",-86.061613574852,39.5452311956317,157.586810229901,26.001892116278
"2020-2025",-86.0613440802667,39.5452311956317,157.527626555858,26.0088834777999
"2020-2025",-86.0610745856815,39.5452311956317,157.468493414436,26.0158934192812
"2020-2025",-86.0608050910963,39.5452311956317,157.409410866754,26.0229219257083
"2020-2025",-86.060535596511,39.5452311956317,157.350378973402,26.0299689820413
"2020-2025",-86.0529897481244,39.5452311956317,155.718280954218,26.2347560524472
"2020-2025",-86.0527202535392,39.5452311956317,155.660742021399,26.242334413521
"2020-2025",-86.052450758954,39.5452311956317,155.603255316628,26.2499308630906
"2020-2025",-86.0521812643687,39.5452311956317,155.545820884403,26.2575453854576
"2020-2025",-86.0519117697835,39.5452311956317,155.488438768731,26.2651779649025
"2020-2025",-86.0500253076868,39.5452311956317,155.088232414108,26.3191102949021
"2020-2025",-86.0497558131016,39.5452311956317,155.03127035524,26.3268867628578
"2020-2025",-86.0494863185164,39.5452311956317,154.974360986606,26.3346811455862
"2020-2025",-86.0360115892546,39.5452311956317,152.196807112336,26.7468857485616
"2020-2025",-86.0357420946693,39.5452311956317,152.142626310688,26.7555723444237
"2020-2025",-86.0635000369486,39.5449617010465,158.026541669656,25.9820945429789
"2020-2025",-86.0632305423634,39.5449617010465,157.967057728065,25.9889478974375
"2020-2025",-86.0629610477781,39.5449617010465,157.907623728936,25.9958199197826
"2020-2025",-86.0626915531929,39.5449617010465,157.848239737141,26.002710595213
"2020-2025",-86.0624220586077,39.5449617010465,157.788905817018,26.009619908903
"2020-2025",-86.0621525640224,39.5449617010465,157.729622032358,26.0165478460042
"2020-2025",-86.0618830694372,39.5449617010465,157.670388446423,26.0234943916424
"2020-2025",-86.061613574852,39.5449617010465,157.61120512194,26.0304595309195
"2020-2025",-86.0613440802667,39.5449617010465,157.55207212109,26.037443248914
"2020-2025",-86.0610745856815,39.5449617010465,157.49298950553,26.0444455306805
"2020-2025",-86.0608050910963,39.5449617010465,157.43395733638,26.0514663612502
"2020-2025",-86.060535596511,39.5449617010465,157.374975674228,26.0585057256293
"2020-2025",-86.0529897481244,39.5449617010465,155.744224387524,26.2630710734591
"2020-2025",-86.0527202535392,39.5449617010465,155.686731423682,26.2706412958665
"2020-2025",-86.052450758954,39.5449617010465,155.629290541589,26.2782295920614
"2020-2025",-86.0521812643687,39.5449617010465,155.571901785807,26.2858359463909
"2020-2025",-86.0519117697835,39.5449617010465,155.51456520041,26.2934603431826
"2020-2025",-86.0635000369486,39.5446922064613,158.050527847431,26.0107180369633
"2020-2025",-86.0632305423634,39.5446922064613,157.991095544741,26.0175638782583
"2020-2025",-86.0629610477781,39.5446922064613,157.931713037785,26.0244283709518
"2020-2025",-86.0626915531929,39.5446922064613,157.872380391421,26.0313115002893
"2020-2025",-86.0624220586077,39.5446922064613,157.813097669971,26.0382132514912
"2020-2025",-86.0621525640224,39.5446922064613,157.753864937214,26.0451336097532
"2020-2025",-86.0618830694372,39.5446922064613,157.694682256402,26.0520725602477
"2020-2025",-86.061613574852,39.5446922064613,157.635549690253,26.0590300881218
"2020-2025",-86.0613440802667,39.5446922064613,157.576467300943,26.0660061785
"2020-2025",-86.0610745856815,39.5446922064613,157.517435150126,26.0730008164822
"2020-2025",-86.0608050910963,39.5446922064613,157.458453298919,26.0800139871453
"2020-2025",-86.060535596511,39.5446922064613,157.399521807914,26.0870456755417
"2020-2025",-86.0529897481244,39.5446922064613,155.77011578407,26.2913897553189
"2020-2025",-86.0527202535392,39.5446922064613,155.712668744136,26.2989518555301
"2020-2025",-86.052450758954,39.5446922064613,155.655273640151,26.3065320148341
"2020-2025",-86.0521812643687,39.5446922064613,155.597930516742,26.3141302176249
"2020-2025",-86.0519117697835,39.5446922064613,155.540639418049,26.3217464482765
"2020-2025",-86.0613440802667,39.544422711876,157.600812242216,26.0945722561907
"2020-2025",-86.0610745856815,39.544422711876,157.541830495024,26.1015592662726
"2020-2025",-86.0608050910963,39.544422711876,157.482898901173,26.1085647929337
"2020-2025",-86.060535596511,39.544422711876,157.424017521256,26.1155888212714
"2020-2025",-86.0529897481244,39.544422711876,155.795955289721,26.319712086214
"2020-2025",-86.0527202535392,39.544422711876,155.738554128562,26.3272660806521
"2020-2025",-86.052450758954,39.544422711876,155.681204758052,26.334838119504
"2020-2025",-86.0521812643687,39.544422711876,155.623907222879,26.3424281872087
"2020-2025",-86.0519117697835,39.544422711876,155.566661567249,26.3500362681871
"2020-2025",-86.0529897481244,39.5441532172908,155.821743049836,26.3480380543732
"2020-2025",-86.0527202535392,39.5441532172908,155.76438772226,26.3555839594159
"2020-2025",-86.052450758954,39.5441532172908,155.707084040527,26.3631478942069
"2020-2025",-86.0521812643687,39.5441532172908,155.649832049391,26.3707298432323
"2020-2025",-86.0519117697835,39.5441532172908,155.592631793117,26.3783297909583
"2020-2025",-86.0529897481244,39.5438837227055,155.847479209283,26.3763676480818
"2020-2025",-86.0527202535392,39.5438837227055,155.790169670036,26.3839054800604
"2020-2025",-86.052450758954,39.5438837227055,155.732911632323,26.3914613271367
"2020-2025",-86.0521812643687,39.5438837227055,155.675705140957,26.3990351738434
"2020-2025",-86.0519117697835,39.5438837227055,155.618550240268,26.4066270046912
"2020-2025",-86.0527202535392,39.5436142281203,155.815900116198,26.4122306308658
"2020-2025",-86.052450758954,39.5436142281203,155.758687677686,26.4197784065277
"2020-2025",-86.0521812643687,39.5436142281203,155.701526641764,26.4273441672302
"2020-2025",-86.0519117697835,39.5436142281203,155.644417052823,26.4349278975297
"2020-2025",-86.0475998564197,39.5425362497794,154.843464157572,26.6714153200236
"2020-2025",-86.0473303618345,39.5425362497794,154.787406651207,26.6792689542914
"2020-2025",-86.0470608672492,39.5425362497794,154.73140074387,26.687140222311
"2020-2025",-86.046791372664,39.5425362497794,154.675446471229,26.6950291084842
"2020-2025",-86.0465218780788,39.5425362497794,154.619543868495,26.7029355971956
"2020-2025",-86.0462523834935,39.5425362497794,154.56369297041,26.7108596728151
"2020-2025",-86.0459828889083,39.5425362497794,154.50789381127,26.7188013196945
"2020-2025",-86.0475998564197,39.5422667551941,154.86977724786,26.6996041873117
"2020-2025",-86.0473303618345,39.5422667551941,154.813762441797,26.7074495628274
"2020-2025",-86.0470608672492,39.5422667551941,154.757799094797,26.7153125584303
"2020-2025",-86.046791372664,39.5422667551941,154.701887242615,26.7231931585666
"2020-2025",-86.0465218780788,39.5422667551941,154.646026920554,26.7310913476663
"2020-2025",-86.0462523834935,39.5422667551941,154.590218163448,26.7390071101438
"2020-2025",-86.0459828889083,39.5422667551941,154.534461005685,26.7469404303957
"2020-2025",-86.0475998564197,39.5419972606089,154.896038915223,26.7277969223704
"2020-2025",-86.0473303618345,39.5419972606089,154.840066773248,26.7356340554124
"2020-2025",-86.0470608672492,39.5419972606089,154.784145950828,26.7434887948889
"2020-2025",-86.046791372664,39.5419972606089,154.728276483809,26.7513611252902
"2020-2025",-86.0465218780788,39.5419972606089,154.67245840758,26.7592510310909
"2020-2025",-86.0462523834935,39.5419972606089,154.616691757067,26.7671584967506
"2020-2025",-86.0459828889083,39.5419972606089,154.56097656675,26.7750835067102
"2020-2025",-86.0475998564197,39.5417277660237,154.922249299255,26.7559935129712
"2020-2025",-86.0473303618345,39.5417277660237,154.866319785065,26.7638224197748
"2020-2025",-86.0470608672492,39.5417277660237,154.810441451383,26.7716689193708
"2020-2025",-86.046791372664,39.5417277660237,154.75461433414,26.7795329962948
"2020-2025",-86.0465218780788,39.5417277660237,154.698838468811,26.7874146350659
"2020-2025",-86.0462523834935,39.5417277660237,154.643113890414,26.7953138201875
"2020-2025",-86.0459828889083,39.5417277660237,154.587440633518,26.8032305361461
"2020-2025",-86.0435574376412,39.5417277660237,154.088696270455,26.875267299868
"2020-2025",-86.0432879430559,39.5417277660237,154.033538031166,26.8833584674846
"2020-2025",-86.0430184484707,39.5417277660237,153.978431464113,26.8914669942577
"2020-2025",-86.0427489538855,39.5417277660237,153.923376598532,26.8995928644881
"2020-2025",-86.0424794593002,39.5417277660237,153.868373463213,26.907736062464
"2020-2025",-86.042209964715,39.5417277660237,153.813422086519,26.9158965724574
"2020-2025",-86.0419404701297,39.5417277660237,153.758522496376,26.9240743787278
"2020-2025",-86.0416709755445,39.5417277660237,153.703674720281,26.9322694655183
"2020-2025",-86.0414014809593,39.5417277660237,153.648878785289,26.9404818170593
"2020-2025",-86.041131986374,39.5417277660237,153.594134718034,26.9487114175675
"2020-2025",-86.0408624917888,39.5417277660237,153.539442544719,26.956958251245
"2020-2025",-86.0405929972036,39.5417277660237,153.484802291119,26.96522230228
"2020-2025",-86.0403235026183,39.5417277660237,153.430213982577,26.9735035548479
"2020-2025",-86.0400540080331,39.5417277660237,153.375677644018,26.9818019931096
"2020-2025",-86.0397845134479,39.5417277660237,153.321193299941,26.9901176012131
"2020-2025",-86.0395150188626,39.5417277660237,153.266760974416,26.9984503632946
"2020-2025",-86.0392455242774,39.5417277660237,153.212380691101,27.0068002634745
"2020-2025",-86.0389760296922,39.5417277660237,153.158052473226,27.015167285861
"2020-2025",-86.0387065351069,39.5417277660237,153.103776343611,27.0235514145507
"2020-2025",-86.0384370405217,39.5417277660237,153.049552324645,27.0319526336272
"2020-2025",-86.0381675459364,39.5417277660237,152.995380438312,27.0403709271608
"2020-2025",-86.0378980513512,39.5417277660237,152.941260706177,27.0488062792079
"2020-2025",-86.037628556766,39.5417277660237,152.887193149394,27.0572586738155
"2020-2025",-86.0373590621807,39.5417277660237,152.833177788696,27.0657280950162
"2020-2025",-86.0475998564197,39.5414582714384,154.948408539088,26.7841939469379
"2020-2025",-86.0473303618345,39.5414582714384,154.892521616299,26.7920146436932
"2020-2025",-86.0470608672492,39.5414582714384,154.836685735426,26.7998529196112
"2020-2025",-86.046791372664,39.5414582714384,154.780900932482,26.8077087592714
"2020-2025",-86.0465218780788,39.5414582714384,154.725167243034,26.8155821472379
"2020-2025",-86.0462523834935,39.5414582714384,154.669484702183,26.8234730680578
"2020-2025",-86.0459828889083,39.5414582714384,154.613853344592,26.8313815062623
"2020-2025",-86.0435574376412,39.5414582714384,154.115479869942,26.9033431721649
"2020-2025",-86.0432879430559,39.5414582714384,154.060362152814,26.9114259299447
"2020-2025",-86.0430184484707,39.5414582714384,154.005295970771,26.919526033917
"2020-2025",-86.0427489538855,39.5414582714384,153.950281353155,26.9276434684266
"2020-2025",-86.0424794593002,39.5414582714384,153.895318328867,26.9357782178059
"2020-2025",-86.042209964715,39.5414582714384,153.840406926381,26.9439302663721
"2020-2025",-86.0419404701297,39.5414582714384,153.785547173735,26.9520995984278
"2020-2025",-86.0416709755445,39.5414582714384,153.730739098541,26.9602861982612
"2020-2025",-86.0414014809593,39.5414582714384,153.67598272797,26.9684900501468
"2020-2025",-86.041131986374,39.5414582714384,153.621278088772,26.9767111383456
"2020-2025",-86.0408624917888,39.5414582714384,153.566625207267,26.984949447104
"2020-2025",-86.0405929972036,39.5414582714384,153.512024109352,26.993204960654
"2020-2025",-86.0403235026183,39.5414582714384,153.45747482049,27.001477663216
"2020-2025",-86.0400540080331,39.5414582714384,153.402977365729,27.0097675389946
"2020-2025",-86.0397845134479,39.5414582714384,153.348531769692,27.0180745721826
"2020-2025",-86.0395150188626,39.5414582714384,153.294138056574,27.0263987469593
"2020-2025",-86.0392455242774,39.5414582714384,153.239796250158,27.0347400474904
"2020-2025",-86.0389760296922,39.5414582714384,153.185506373805,27.0430984579281
"2020-2025",-86.0387065351069,39.5414582714384,153.131268450463,27.0514739624133
"2020-2025",-86.0384370405217,39.5414582714384,153.077082502651,27.0598665450732
"2020-2025",-86.0381675459364,39.5414582714384,153.022948552486,27.0682761900222
"2020-2025",-86.0378980513512,39.5414582714384,152.968866621665,27.0767028813612
"2020-2025",-86.037628556766,39.5414582714384,152.914836731477,27.085146603181
"2020-2025",-86.0373590621807,39.5414582714384,152.860858902792,27.0936073395595
"2020-2025",-86.0475998564197,39.5411887768532,154.974516773398,26.8123982121443
"2020-2025",-86.0473303618345,39.5411887768532,154.918672405541,26.8202107149978
"2020-2025",-86.0470608672492,39.5411887768532,154.862878941461,26.8280407833959
"2020-2025",-86.046791372664,39.5411887768532,154.807136417258,26.835888401962
"2020-2025",-86.0465218780788,39.5411887768532,154.75144486858,26.8437535553044
"2020-2025",-86.0462523834935,39.5411887768532,154.695804330618,26.8516362280149
"2020-2025",-86.0459828889083,39.5411887768532,154.640214838123,26.8595364046685
"2020-2025",-86.0435574376412,39.5411887768532,154.142211964049,26.931423119053
"2020-2025",-86.0432879430559,39.5411887768532,154.087134739305,26.9394974833012
"2020-2025",-86.0430184484707,39.5411887768532,154.03210891293,26.9475891807872
"2020-2025",-86.0427489538855,39.5411887768532,153.977134514374,26.9556981958996
"2020-2025",-86.0424794593002,39.5411887768532,153.922211572645,26.9638245130155
"2020-2025",-86.042209964715,39.5411887768532,153.867340116329,26.9719681164956
"2020-2025",-86.0419404701297,39.5411887768532,153.812520173574,26.980128990687
"2020-2025",-86.0416709755445,39.5411887768532,153.757751772104,26.9883071199223
"2020-2025",-86.0414014809593,39.5411887768532,153.703034939205,26.99650248852
"2020-2025",-86.041131986374,39.5411887768532,153.648369701743,27.0047150807847
"2020-2025",-86.0408624917888,39.5411887768532,153.593756086156,27.0129448810074
"2020-2025",-86.0405929972036,39.5411887768532,153.539194118458,27.0211918734646
"2020-2025",-86.0403235026183,39.5411887768532,153.484683824232,27.0294560424197
"2020-2025",-86.0400540080331,39.5411887768532,153.430225228647,27.0377373721223
"2020-2025",-86.0397845134479,39.5411887768532,153.37581835645,27.0460358468092
"2020-2025",-86.0395150188626,39.5411887768532,153.321463231958,27.054351450704
"2020-2025",-86.0392455242774,39.5411887768532,153.267159879082,27.0626841680153
"2020-2025",-86.0389760296922,39.5411887768532,153.212908321308,27.0710339829405
"2020-2025",-86.0387065351069,39.5411887768532,153.15870858171,27.0794008796638
"2020-2025",-86.0384370405217,39.5411887768532,153.104560682941,27.087784842357
"2020-2025",-86.0381675459364,39.5411887768532,153.050464647245,27.0961858551781
"2020-2025",-86.0378980513512,39.5411887768532,152.996420496452,27.1046039022723
"2020-2025",-86.037628556766,39.5411887768532,152.942428251986,27.1130389677738
"2020-2025",-86.0373590621807,39.5411887768532,152.888487934849,27.1214910358043
"2020-2025",-86.0475998564197,39.540919282268,155.000574140406,26.840606296512
"2020-2025",-86.0473303618345,39.540919282268,154.94477229093,26.8484106215667
"2020-2025",-86.0470608672492,39.540919282268,154.889021207547,26.8562324985588
"2020-2025",-86.046791372664,39.540919282268,154.833320926436,26.8640719121567
"2020-2025",-86.0465218780788,39.540919282268,154.777671483332,26.8719288470126
"2020-2025",-86.0462523834935,39.540919282268,154.722072913513,26.8798032877622
"2020-2025",-86.0459828889083,39.540919282268,154.666525251814,26.8876952190249
"2020-2025",-86.0435574376412,39.540919282268,154.168892689598,26.9595071278002
"2020-2025",-86.0432879430559,39.540919282268,154.113855927356,26.9675731147791
"2020-2025",-86.0430184484707,39.540919282268,154.058870427202,26.9756564220496
"2020-2025",-86.0427489538855,39.540919282268,154.003936218692,26.9837570340457
"2020-2025",-86.0424794593002,39.540919282268,153.949053330941,26.9918749351876
"2020-2025",-86.042209964715,39.540919282268,153.894221792644,27.0000101098798
"2020-2025",-86.0419404701297,39.540919282268,153.83944163206,27.0081625425145
"2020-2025",-86.0416709755445,39.540919282268,153.784712877023,27.0163322174674
"2020-2025",-86.0414014809593,39.540919282268,153.730035554933,27.0245191191012
"2020-2025",-86.041131986374,39.540919282268,153.675409692771,27.0327232317646
"2020-2025",-86.0408624917888,39.540919282268,153.620835317089,27.0409445397925
"2020-2025",-86.0405929972036,39.540919282268,153.566312454019,27.0491830275052
"2020-2025",-86.0403235026183,39.540919282268,153.511841129264,27.0574386792108
"2020-2025",-86.0400540080331,39.540919282268,153.457421368111,27.0657114792018
"2020-2025",-86.0397845134479,39.540919282268,153.403053195429,27.0740014117592
"2020-2025",-86.0395150188626,39.540919282268,153.34873663566,27.0823084611508
"2020-2025",-86.0392455242774,39.540919282268,153.294471712835,27.0906326116294
"2020-2025",-86.0389760296922,39.540919282268,153.240258450567,27.0989738474355
"2020-2025",-86.0387065351069,39.540919282268,153.186096872059,27.107332152798
"2020-2025",-86.0384370405217,39.540919282268,153.131987000089,27.1157075119315
"2020-2025",-86.0381675459364,39.540919282268,153.077928857032,27.1240999090387
"2020-2025",-86.0378980513512,39.540919282268,153.023922464849,27.1325093283081
"2020-2025",-86.037628556766,39.540919282268,152.969967845095,27.1409357539183
"2020-2025",-86.0373590621807,39.540919282268,152.916065018906,27.1493791700348
"2020-2025",-86.0475998564197,39.5406497876827,155.02658077788,26.8688181880125
"2020-2025",-86.0473303618345,39.5406497876827,154.970821410152,26.8766143513272
"2020-2025",-86.0470608672492,39.5406497876827,154.915112671283,26.884428052984
"2020-2025",-86.046791372664,39.5406497876827,154.859454597534,26.8922592776962
"2020-2025",-86.0465218780788,39.5406497876827,154.803847224723,26.900108010159
"2020-2025",-86.0462523834935,39.5406497876827,154.74829058821,26.907974235053
"2020-2025",-86.0459828889083,39.5406497876827,154.692784722921,26.9158579370404
"2020-2025",-86.0435574376412,39.5406497876827,154.195522182974,26.9875951857263
"2020-2025",-86.0432879430559,39.5406497876827,154.140525853246,26.9956528116541
"2020-2025",-86.0430184484707,39.5406497876827,154.085580649759,27.0037277449377
"2020-2025",-86.0427489538855,39.5406497876827,154.030686602174,27.0118199700545
"2020-2025",-86.0424794593002,39.5406497876827,153.975843739712,27.019929471469
"2020-2025",-86.042209964715,39.5406497876827,153.921052091173,27.028056233629
"2020-2025",-86.0419404701297,39.5406497876827,153.866311684928,27.0362002409708
"2020-2025",-86.0416709755445,39.5406497876827,153.811622548921,27.0443614779142
"2020-2025",-86.0414014809593,39.5406497876827,153.756984710662,27.0525399288659
"2020-2025",-86.041131986374,39.5406497876827,153.702398197246,27.0607355782175
"2020-2025",-86.0408624917888,39.5406497876827,153.64786303534,27.0689484103485
"2020-2025",-86.0405929972036,39.5406497876827,153.593379251193,27.0771784096231
"2020-2025",-86.0403235026183,39.5406497876827,153.538946870623,27.0854255603928
"2020-2025",-86.0400540080331,39.5406497876827,153.484565919037,27.0936898469937
"2020-2025",-86.0397845134479,39.5406497876827,153.430236421423,27.1019712537516
"2020-2025",-86.0395150188626,39.5406497876827,153.375958402346,27.1102697649769
"2020-2025",-86.0392455242774,39.5406497876827,153.321731885959,27.1185853649663
"2020-2025",-86.0389760296922,39.5406497876827,153.267556896001,27.1269180380047
"2020-2025",-86.0387065351069,39.5406497876827,153.213433455798,27.1352677683641
"2020-2025",-86.0384370405217,39.5406497876827,153.159361588255,27.1436345403033
"2020-2025",-86.0381675459364,39.5406497876827,153.105341315877,27.1520183380683
"2020-2025",-86.0378980513512,39.5406497876827,153.051372660752,27.1604191458917
"2020-2025",-86.037628556766,39.5406497876827,152.997455644567,27.1688369479954
"2020-2025",-86.0373590621807,39.5406497876827,152.94359028859,27.1772717285889
"2020-2025",-86.0475998564197,39.5403802930975,155.052536823133,26.8970338746662
"2020-2025",-86.0473303618345,39.5403802930975,154.996819900442,26.9048218922559
"2020-2025",-86.0470608672492,39.5403802930975,154.941153469825,26.9126274346053
"2020-2025",-86.046791372664,39.5403802930975,154.885537567623,26.9204504864702
"2020-2025",-86.0465218780788,39.5403802930975,154.829972229737,26.9282910325904
"2020-2025",-86.0462523834935,39.5403802930975,154.774457491612,26.9361490576895
"2020-2025",-86.0459828889083,39.5403802930975,154.718993388256,26.9440245464746
"2020-2025",-86.046791372664,39.5401107985122,154.911569973325,26.9486455264173
"2020-2025",-86.0465218780788,39.5401107985122,154.856046634914,26.9564779022017
"2020-2025",-86.0462523834935,39.5401107985122,154.800573760169,26.9643277435245
"2020-2025",-86.0459828889083,39.5401107985122,154.745151384184,26.9721950351363
"2020-2025",-86.0664644773862,39.5153172966705,160.994056467592,29.0807592844964
"2020-2025",-86.066194982801,39.5153172966705,160.939470357196,29.0866837964377
"2020-2025",-86.0664644773862,39.5150478020853,161.01284657631,29.1097289444199
"2020-2025",-86.066194982801,39.5150478020853,160.958306249651,29.1156475845552
"2020-2025",-86.0484083401754,39.5072324591135,158.051398852578,30.3725418038699
"2020-2025",-86.0481388455902,39.5072324591135,158.000496971723,30.3793895684072
"2020-2025",-86.0473303618345,39.5072324591135,157.848010577423,30.4000287146634
"2020-2025",-86.0484083401754,39.5069629645282,158.07190058024,30.4011682755319
"2020-2025",-86.0481388455902,39.5069629645282,158.021036537742,30.4080096200791
"2020-2025",-86.0489473293459,39.506693469943,158.194127244861,30.4161753738284
"2020-2025",-86.0486778347607,39.506693469943,158.143228461541,30.4229783605924
"2020-2025",-86.0484083401754,39.506693469943,158.092365926579,30.4297973273715
"2020-2025",-86.0481388455902,39.506693469943,158.041539681345,30.4366322634246
"2020-2025",-86.0489473293459,39.5064239753578,158.214480515294,30.44481975636
"2020-2025",-86.0486778347607,39.5064239753578,158.163619670661,30.4516163702842
"2020-2025",-86.0478693510049,39.5064239753578,158.011254244577,30.472101976632
"2020-2025",-86.0489473293459,39.5061544807725,158.23479767021,30.4734666817116
"2020-2025",-86.0486778347607,39.5061544807725,158.183974722621,30.4802569342061
"2020-2025",-86.0478693510049,39.5061544807725,158.031722441858,30.5007233838099
"2020-2025",-86.0489473293459,39.5058849861873,158.255078800555,30.502116142719
"2020-2025",-86.0486778347607,39.5058849861873,158.204293708379,30.5089000451644
"2020-2025",-86.0734713366024,39.5056154916021,163.037298944729,29.9820276856244
"2020-2025",-86.0732018420171,39.5056154916021,162.983496684915,29.9873132019686
"2020-2025",-86.0729323474319,39.5056154916021,162.929725331255,29.9926155431539
"2020-2025",-86.0734713366024,39.5053459970168,163.05369895703,30.0112039856321
"2020-2025",-86.0732018420171,39.5053459970168,162.999942468627,30.0164843849203
"2020-2025",-86.0729323474319,39.5053459970168,162.946216802203,30.0217815945736
